63;51;33;62.172344729;7.5;6.9
64;65;52;52.5320420215;7.5;6.9
65;51;52;52.5320420215;7.5;6.9
66;52;61;24.7966564057;7.5;6.9
67;22;53;55.0092505955;7.5;6.9
68;52;53;54.4053394615;7.5;6.9
69;53;68;54.4053394615;7.5;6.9
70;61;70;49.5343965242;7.5;6.9
71;70;60;42.0470138766;7.5;6.9
72;53;60;48.9144391921;7.5;6.9
73;60;61;59.01391053733334;7.5;6.9
74;61;65;59.01391053733334;7.5;6.9
75;65;72;59.01391053733334;7.5;6.9
76;70;68;27.8165283167;7.5;6.9
77;65;68;50.594764334;7.5;6.9
78;68;70;50.594764334;7.5;6.9
79;70;52;50.594764334;7.5;6.9
80;75;76;81.8073497971;7.5;6.9
81;75;72;59.74341653066667;7.5;6.9
82;70;72;59.74341653066667;7.5;6.9
83;72;75;59.74341653066667;7.5;6.9
84;75;80;48.3441634452;7.5;6.9
85;85;76;80.3039273969;7.5;6.9
86;75;76;53.308642465;7.5;6.9
87;76;68;53.308642465;7.5;6.9
88;89;90;16.9798886477;7.5;6.9
89;93;76;58.228393007;7.5;6.9
90;52;80;58.228393007;7.5;6.9
91;76;80;54.4207021243;7.5;6.9
92;80;98;58.963456836666666;7.5;6.9
93;98;100;58.963456836666666;7.5;6.9
94;103;61;58.963456836666666;7.5;6.9
95;70;103;89.955390415;7.5;6.9
96;107;85;42.0854718295;7.5;6.9
97;80;85;51.084475652;7.5;6.9
98;85;89;51.084475652;7.5;6.9
99;89;108;57.701920892;7.5;6.9
100;109;108;57.701920892;7.5;6.9
101;113;90;70.943795842;7.5;6.9
102;89;90;70.943795842;7.5;6.9
103;90;93;54.8076858968;7.5;6.9
104;93;39;55.96252177633334;7.5;6.9
105;68;113;55.96252177633334;7.5;6.9
106;117;98;55.96252177633334;7.5;6.9
107;93;98;52.2887988015;7.5;6.9
108;98;100;52.2887988015;7.5;6.9
109;100;33;54.9918677152;7.5;6.9
110;103;117;54.9918677152;7.5;6.9
111;125;126;54.9918677152;7.5;6.9
112;129;103;54.9918677152;7.5;6.9
113;100;103;54.9918677152;7.5;6.9
114;103;117;96.1702534315;7.5;6.9
115;133;129;18.6779016392;7.5;6.9
116;137;107;71.2963455669;7.5;6.9
117;103;107;63.6071455662;7.5;6.9
118;107;43;49.6334594179;7.5;6.9
119;139;133;52.61377252;7.5;6.9
120;143;108;52.61377252;7.5;6.9
121;107;108;52.61377252;7.5;6.9
122;108;109;62.479111534999994;7.5;6.9
123;109;45;62.479111534999994;7.5;6.9
124;113;143;62.479111534999994;7.5;6.9
125;149;139;54.767462677;7.5;6.9
126;153;113;54.767462677;7.5;6.9
127;109;113;54.767462677;7.5;6.9
128;113;103;54.767462677;7.5;6.9
129;98;117;54.767462677;7.5;6.9
130;113;117;54.767462677;7.5;6.9
131;117;156;57.3318029434;7.5;6.9
132;137;125;64.8583893124;7.5;6.9
133;117;125;62.007326575;8.5;6.9
134;125;156;62.007326575;8.5;6.9
135;159;143;62.007326575;8.5;6.9
136;60;126;77.4579533775;7.5;6.9
137;125;126;75.948653714;7.5;6.9
138;126;129;65.1874452259;7.5;6.9
139;129;164;43.5626832659;7.5;6.9
140;143;133;93.0856451254;7.5;6.9
141;129;133;40.1854511359;7.0;5.5
142;133;164;64.4470317265;7.0;5.5
143;167;137;64.4470317265;7.0;5.5
144;133;137;51.1337413529;7.5;6.9
145;137;139;67.0760710508;7.5;6.9
146;139;143;79.1931113573;7.5;6.9
147;143;149;39.3175427655;7.5;6.9
148;149;60;73.2477042795;7.5;6.9
149;129;172;73.2477042795;7.5;6.9
150;173;139;39.8777976371;7.5;6.9
151;175;173;52.315379205;7.5;6.9
152;175;172;52.315379205;7.5;6.9
153;181;70;60.154678628;8.5;6.9
154;183;153;60.154678628;8.5;6.9
155;149;153;56.20312183433333;7.5;6.9
156;153;156;56.20312183433333;7.5;6.9
157;156;181;56.20312183433333;7.5;6.9
158;164;159;68.4390663492;7.5;6.9
159;156;159;64.9317880511;7.5;6.9
160;159;164;62.6069319397;7.0;5.5
161;164;167;52.925758107;7.5;6.9
162;187;167;52.925758107;7.5;6.9
163;164;167;52.925758107;7.5;6.9
164;167;172;52.925758107;7.5;6.9
165;172;173;64.7274438165;7.5;6.9
166;173;175;64.7274438165;7.5;6.9
167;175;181;57.3155498195;7.5;6.9
168;181;188;57.3155498195;7.5;6.9
169;191;188;57.3155498195;7.5;6.9
170;193;183;57.3155498195;7.5;6.9
171;156;183;43.2794603195;7.5;6.9
172;181;183;35.0567146874;7.5;6.9
173;183;187;86.1244735112;7.5;6.9
174;187;167;77.4092430043;7.5;6.9
175;172;200;48.6536687095;7.5;6.9
176;201;175;62.5018630785;7.5;6.9
177;201;200;62.5018630785;7.5;6.9
178;207;201;19.0498504025;7.5;6.9
179;211;183;49.7198189304;7.5;6.9
180;213;211;54.980038375;7.5;6.9
181;156;188;54.980038375;7.5;6.9
182;187;188;51.930342947;7.5;6.9
183;188;213;51.930342947;7.5;6.9
184;217;211;51.930342947;7.5;6.9
185;200;220;51.930342947;7.5;6.9
186;221;217;51.930342947;7.5;6.9
187;223;221;51.930342947;7.5;6.9
188;156;191;51.930342947;7.5;6.9
189;188;191;55.28933867;7.0;5.5
190;191;223;55.28933867;7.0;5.5
191;227;221;52.069263191;7.5;6.9
192;167;193;52.069263191;7.5;6.9
193;191;193;51.641398972;7.5;6.9
194;193;227;51.641398972;7.5;6.9
195;231;200;51.641398972;7.5;6.9
196;193;200;51.641398972;7.5;6.9
197;200;167;39.9247796747;7.5;6.9
198;231;201;60.034154291;7.5;6.9
199;200;201;60.034154291;7.5;6.9
200;201;207;69.011464713;7.5;6.9
201;207;191;69.011464713;7.5;6.9
202;237;201;65.81550009;7.5;6.9
203;237;220;65.81550009;7.5;6.9
204;211;242;56.3343210386;7.5;6.9
205;243;211;56.1370326335;7.5;6.9
206;207;211;24.4468991605;7.5;6.9
207;211;213;34.1980610389;7.5;6.9
208;213;217;31.6921838466;7.5;6.9
209;217;153;52.440582079;7.5;6.9
210;211;220;52.440582079;7.5;6.9
211;217;220;21.9016781755;7.5;6.9
212;220;243;52.8896976219;8.5;6.9
213;247;221;67.5916654015;7.5;6.9
214;220;221;67.5916654015;7.5;6.9
215;221;223;50.393655701;7.5;6.9
216;223;227;50.393655701;7.5;6.9
217;227;153;50.393655701;7.5;6.9
218;247;243;44.8516789138;8.5;6.9
219;253;237;34.8636229313;7.5;6.9
220;242;217;60.563660644;7.5;6.9
221;257;253;60.563660644;7.5;6.9
222;261;247;66.9496146745;7.5;6.9
223;263;231;66.9496146745;7.5;6.9
224;227;231;98.0606724588;8.5;6.9
225;231;264;65.807968012;7.5;6.9
226;263;261;65.807968012;7.5;6.9
227;269;253;63.769937757;7.5;6.9
228;220;237;63.769937757;7.5;6.9
229;231;237;54.313487076;7.5;6.9
230;237;269;54.313487076;7.5;6.9
231;273;242;81.3928318315;7.5;6.9
232;237;242;44.3832417552;7.5;6.9
233;242;243;61.977991412;7.0;5.5
234;243;247;61.977991412;7.0;5.5
235;247;253;61.977991412;7.0;5.5
236;253;257;66.5830186027;7.5;6.9
237;257;261;52.56888361975;7.5;6.9
238;261;191;52.56888361975;7.5;6.9
239;242;263;52.56888361975;7.5;6.9
240;261;263;52.56888361975;7.5;6.9
241;263;278;52.0683544558;7.5;6.9
242;279;264;60.60796306425;7.5;6.9
243;263;264;60.60796306425;7.5;6.9
244;264;221;60.60796306425;7.5;6.9
245;279;269;60.60796306425;7.5;6.9
246;264;269;81.0599581097;7.5;6.9
247;269;273;61.008210193;7.5;6.9
248;273;278;61.008210193;7.5;6.9
249;278;231;62.475324815;7.5;6.9
250;287;278;62.475324815;7.5;6.9
251;289;279;25.7811829843;7.5;6.9
252;278;279;54.2365614855;7.0;5.5
253;279;290;54.2365614855;7.0;5.5
254;231;287;92.4605470086;7.5;6.9
255;279;287;37.163622551;7.0;5.5
256;287;289;62.5726607758;7.5;6.9
257;293;289;40.1465200528;7.5;6.9
258;287;289;66.517675098;7.5;6.9
259;289;289;66.517675098;7.5;6.9
260;295;269;43.9699061238;7.5;6.9
261;299;300;50.39001903166667;7.5;6.9
262;303;299;50.39001903166667;7.5;6.9
263;307;287;50.39001903166667;7.5;6.9
264;307;303;51.5600062175;7.5;6.9
265;313;290;51.5600062175;7.5;6.9
266;289;290;49.5949483759;14.0;7.3
267;290;295;97.0613955063;7.5;6.9
268;317;295;55.82752511;7.5;6.9
269;319;293;55.82752511;7.5;6.9
270;313;293;29.9517479891;14.0;7.3
271;290;293;59.235873029666664;7.5;6.9
272;293;263;59.235873029666664;7.5;6.9
273;313;295;59.235873029666664;7.5;6.9
274;293;295;64.6744235138;14.0;7.3
275;295;299;33.9330947467;14.0;7.3
276;299;307;32.3858797415;7.5;6.9
277;329;319;36.9879909431;17.0;8.2
278;319;334;57.8533867542;17.0;8.2
279;289;300;43.7759825309;7.5;6.9
280;299;300;53.58586711775;7.5;6.9
281;300;336;53.58586711775;7.5;6.9
282;336;303;53.58586711775;7.5;6.9
283;300;303;53.58586711775;7.5;6.9
284;303;293;65.1494130759;7.5;6.9
285;339;329;53.590618327;17.0;8.2
286;343;307;69.869767245;7.5;6.9
287;303;307;69.869767245;7.5;6.9
288;307;317;53.2326192395;7.5;6.9
289;347;313;53.2326192395;7.5;6.9
290;307;313;53.2326192395;7.5;6.9
291;313;317;53.2326192395;7.5;6.9
292;313;317;82.555289692;7.5;6.9
293;313;317;61.23127094225;7.5;6.9
294;317;350;61.23127094225;7.5;6.9
295;351;352;61.23127094225;7.5;6.9
296;351;347;61.23127094225;7.5;6.9
297;307;319;85.0231857591;7.5;6.9
298;317;319;72.4407490945;8.0;9.3
299;319;329;72.4407490945;8.0;9.3
300;329;356;64.8092483961;8.0;9.3
301;357;356;30.36801969;8.0;9.3
302;357;334;59.527350641;7.5;6.9
303;329;334;59.527350641;7.5;6.9
304;334;336;59.527350641;7.5;6.9
305;336;339;40.1464078049;8.0;9.3
306;339;299;62.055289386999995;7.5;6.9
307;363;357;62.055289386999995;7.5;6.9
308;363;343;62.055289386999995;7.5;6.9
309;339;343;30.4296879311;8.0;9.3
310;343;347;63.25305222133333;7.5;6.9
311;347;350;63.25305222133333;7.5;6.9
312;350;300;63.25305222133333;7.5;6.9
313;371;363;59.6548061559;7.5;6.9
314;350;351;94.9198697273;7.5;6.9
315;350;351;55.575146495333335;7.5;6.9
316;351;376;55.575146495333335;7.5;6.9
317;377;352;55.575146495333335;7.5;6.9
318;351;352;92.8278877552;7.5;6.9
319;352;378;52.8039139408;7.5;6.9
320;378;380;97.2529536478;7.5;6.9
321;356;356;55.654032043;7.5;6.9
322;352;356;55.654032043;7.5;6.9
323;356;382;55.654032043;7.5;6.9
324;376;384;54.97192339375;7.5;6.9
325;382;384;54.97192339375;7.5;6.9
326;376;388;54.97192339375;7.5;6.9
327;389;382;54.97192339375;7.5;6.9
328;357;357;93.697868722;7.5;6.9
329;356;357;47.4216780382;7.5;6.9
330;357;389;64.9737623164;7.5;6.9
331;395;389;95.3272362403;7.5;6.9
332;395;363;89.6785879641;8.0;9.3
333;357;363;93.0015174594;7.5;6.9
334;363;371;72.205643257;7.5;6.9
335;371;363;63.4685069205;7.5;6.9
336;403;376;63.4685069205;7.5;6.9
337;371;376;65.2602667192;7.5;6.9
338;376;395;19.2646153691;7.5;6.9
339;407;408;51.9227086665;8.0;9.3
340;408;410;51.9227086665;8.0;9.3
341;413;377;60.950695800333335;7.5;6.9
342;376;377;60.950695800333335;7.5;6.9
343;377;414;60.950695800333335;7.5;6.9
344;414;416;66.684326547;7.5;6.9
345;388;378;93.4718885615;7.5;6.9
346;377;378;50.84228149366667;8.0;9.3
347;378;380;50.84228149366667;8.0;9.3
348;380;416;50.84228149366667;8.0;9.3
349;416;420;56.0358762765;7.5;6.9
350;420;422;56.0358762765;7.5;6.9
351;422;424;69.2917775595;7.5;6.9
352;425;426;69.2917775595;7.5;6.9
353;431;425;69.514261061;7.5;6.9
354;439;440;69.514261061;7.5;6.9
355;441;382;71.404424882;7.5;6.9
356;380;382;71.404424882;7.5;6.9
357;382;384;65.1276902166;7.5;6.9
358;384;388;59.7456122957;7.5;6.9
359;388;85;68.6823911795;7.5;6.9
360;445;439;44.4838482801;7.5;6.9
361;445;431;67.043546711;7.5;6.9
362;451;389;41.948512577;7.5;6.9
363;388;389;32.0157240518;7.5;6.9
364;389;441;33.9986352406;7.5;6.9
365;455;395;14.1883018162;8.0;9.3
366;389;395;51.4946768719;7.5;6.9
367;395;403;59.86219156675;7.5;6.9
368;403;407;59.86219156675;7.5;6.9
369;407;441;59.86219156675;7.5;6.9
370;455;460;59.86219156675;7.5;6.9
371;463;408;32.7431828922;7.5;6.9
372;407;408;30.8009084967;7.5;6.9
373;408;410;34.1635192653;8.0;9.3
374;410;413;31.5612394519;7.5;6.9
375;413;451;56.4367789843;11.0;5.5
376;463;455;20.7888794377;8.0;9.3
377;475;414;82.5684984249;7.5;6.9
378;413;414;33.5901959661;8.0;9.3
379;414;279;61.6689713865;7.5;6.9
380;477;475;61.6689713865;7.5;6.9
381;479;477;59.3246111755;8.0;9.3
382;481;416;55.428030429399996;7.5;6.9
383;414;416;55.428030429399996;7.5;6.9
384;416;420;55.428030429399996;7.5;6.9
385;420;482;55.428030429399996;7.5;6.9
386;485;479;55.428030429399996;7.5;6.9
387;485;422;51.3990259241;7.5;6.9
388;420;422;55.940981793;7.5;6.9
389;422;424;52.51311393233333;7.5;6.9
390;424;488;52.51311393233333;7.5;6.9
391;491;485;52.51311393233333;7.5;6.9
392;491;425;57.76882004433333;7.5;6.9
393;424;425;57.76882004433333;7.5;6.9
394;425;426;57.76882004433333;7.5;6.9
395;426;494;23.8045408719;7.5;6.9
396;497;491;80.9610536551;13.0;6.9
397;501;491;59.24321801599999;7.5;6.9
398;501;431;59.24321801599999;7.5;6.9
399;426;431;59.24321801599999;7.5;6.9
400;431;439;46.6022089962;8.0;9.3
401;439;506;66.6758788331;8.0;9.3
402;479;510;51.37002689333334;7.5;6.9
403;510;497;51.37002689333334;7.5;6.9
404;515;516;51.37002689333334;7.5;6.9
405;516;440;65.7513128535;7.5;6.9
406;439;440;57.797657993;7.5;6.9
407;440;441;57.797657993;7.5;6.9
408;441;477;57.797657993;7.5;6.9
409;521;445;57.4803242655;41.0;10.2
410;441;445;57.4803242655;41.0;10.2
411;445;451;56.93912842733334;7.5;6.9
412;451;455;56.93912842733334;7.5;6.9
413;455;522;56.93912842733334;7.5;6.9
414;523;521;43.0000312111;7.5;6.9
415;516;530;99.6963473438;8.0;9.3
416;530;510;55.534038809;7.5;6.9
417;481;536;55.534038809;7.5;6.9
418;537;491;55.534038809;7.5;6.9
419;530;540;56.28342245266666;7.5;6.9
420;540;497;56.28342245266666;7.5;6.9
421;545;460;56.28342245266666;7.5;6.9
422;455;460;50.0858829505;7.5;6.9
423;460;481;50.0858829505;7.5;6.9
424;536;550;75.5244754082;7.5;6.9
425;551;552;55.43993162100001;7.5;6.9
426;555;463;55.43993162100001;7.5;6.9
427;460;463;55.43993162100001;7.5;6.9
428;463;537;55.43993162100001;7.5;6.9
429;550;475;55.43993162100001;7.5;6.9
430;463;475;18.9680630306;7.5;6.9
431;475;477;81.4342900377;8.0;9.3
432;477;558;46.107192063;13.0;6.9
433;559;560;56.4636812975;7.5;6.9
434;551;540;50.2653042755;7.5;6.9
435;565;479;50.2653042755;7.5;6.9
436;477;479;50.0379496225;7.5;6.9
437;479;481;50.0379496225;7.5;6.9
438;481;555;55.40613417725;7.5;6.9
439;567;482;55.40613417725;7.5;6.9
440;481;482;55.40613417725;7.5;6.9
441;482;536;55.40613417725;7.5;6.9
442;571;485;29.475231471;7.5;6.9
443;482;485;62.2117461634;7.5;6.9
444;485;559;73.7461525402;7.5;6.9
445;573;488;53.15378264933333;7.5;6.9
446;485;488;53.15378264933333;7.5;6.9
447;488;545;53.15378264933333;7.5;6.9
448;577;491;74.330306784;7.5;6.9
449;488;491;74.330306784;7.5;6.9
450;491;578;74.2652265055;7.5;6.9
451;559;578;74.2652265055;7.5;6.9
452;581;571;71.2957135043;7.5;6.9
453;581;551;78.8719233093;7.5;6.9
454;587;581;65.2322255613;7.5;6.9
455;587;590;33.8925661804;7.5;6.9
456;595;587;65.030086242;7.5;6.9
457;565;573;65.030086242;7.5;6.9
458;599;565;65.030086242;7.5;6.9
459;607;599;57.6767681279;7.5;6.9
460;609;595;56.5199989345;8.0;8.1
461;537;494;56.5199989345;8.0;8.1
462;491;494;67.1590576033;7.5;6.9
463;494;497;57.4100364806;7.5;6.9
464;497;501;52.371566305399995;7.5;6.9
465;501;609;52.371566305399995;7.5;6.9
466;558;614;52.371566305399995;7.5;6.9
467;1363;616;52.371566305399995;7.5;6.9
468;617;618;52.371566305399995;7.5;6.9
469;614;622;74.435479259;8.0;9.3
470;622;624;74.435479259;8.0;9.3
471;625;607;63.6982953645;7.5;6.9
472;627;609;63.6982953645;7.5;6.9
473;627;617;89.7299790615;13.0;6.9
474;578;506;55.7272625002;11.0;5.5
475;501;506;47.5514977296;7.5;6.9
476;506;632;51.4124382878;7.5;6.9
477;633;625;52.060924742;7.5;6.9
478;633;510;52.060924742;7.5;6.9
479;506;510;52.060924742;7.5;6.9
480;510;515;52.060924742;7.5;6.9
481;515;516;52.060924742;7.5;6.9
482;516;521;66.26483798299999;7.5;6.9
483;521;550;66.26483798299999;7.5;6.9
484;639;640;66.26483798299999;7.5;6.9
485;641;642;55.005441186;8.0;7.9
486;641;522;55.005441186;8.0;7.9
487;521;522;73.3406360377;7.5;6.9
488;522;523;50.3567104295;8.0;8.1
489;523;646;50.3567104295;8.0;8.1
490;617;530;51.3311214351;7.5;6.9
491;523;530;63.7724993412;7.5;6.9
492;530;536;45.347085039;7.5;6.9
493;536;650;58.368560040666665;10.0;6.5
494;640;650;58.368560040666665;10.0;6.5
495;653;654;58.368560040666665;10.0;6.5
496;571;537;62.42233877066667;7.5;6.9
497;536;537;62.42233877066667;7.5;6.9
498;537;540;62.42233877066667;7.5;6.9
499;540;656;17.878612956;7.5;6.9
500;657;633;54.01074085616667;7.5;6.9
501;659;627;54.01074085616667;7.5;6.9
502;422;545;54.01074085616667;7.5;6.9
503;540;545;54.01074085616667;7.5;6.9
504;545;550;54.01074085616667;7.5;6.9
505;550;666;54.01074085616667;7.5;6.9
506;640;668;55.7272625002;8.0;8.1
507;669;551;25.4922046814;41.0;10.2
508;550;551;54.2551282615;7.5;6.9
509;551;552;54.2551282615;7.5;6.9
510;552;581;53.77659838899999;7.5;6.9
511;671;555;53.77659838899999;7.5;6.9
512;552;555;53.77659838899999;7.5;6.9
513;555;672;61.3841682018;7.5;6.9
514;673;558;77.1173864809;7.5;6.9
515;555;558;51.3502560728;7.5;6.9
516;558;559;50.175657596;7.5;6.9
517;559;587;50.175657596;7.5;6.9
518;677;669;50.175657596;7.5;6.9
519;679;657;38.8632226642;7.5;6.9
520;609;560;64.6598941135;10.0;8.3
521;559;560;64.6598941135;10.0;8.3
522;560;565;52.41569869025;7.5;6.9
523;565;682;52.41569869025;7.5;6.9
524;683;567;52.41569869025;7.5;6.9
525;565;567;52.41569869025;7.5;6.9
526;567;571;61.3991791905;8.0;7.9
527;571;659;61.3991791905;8.0;7.9
528;650;573;74.7790101915;7.5;6.9
529;571;573;74.7790101915;7.5;6.9
530;573;683;47.3098891646;7.5;6.9
531;687;666;59.087332535;7.5;6.9
532;687;577;59.087332535;7.5;6.9
533;573;577;59.087332535;7.5;6.9
534;577;578;57.8356050175;7.5;6.9
535;578;581;57.8356050175;7.5;6.9
536;581;587;52.875765114;7.5;6.9
537;587;692;52.875765114;7.5;6.9
538;692;677;25.2324377801;7.5;6.9
539;697;659;54.9915120655;10.0;8.3
540;699;700;54.9915120655;10.0;8.3
541;701;683;51.622939663;7.5;6.9
542;701;590;51.622939663;7.5;6.9
543;587;590;51.622939663;7.5;6.9
544;590;668;51.622939663;7.5;6.9
545;709;595;53.989748381999995;23.0;8.6
546;590;595;53.989748381999995;23.0;8.6
547;595;679;53.989748381999995;23.0;8.6
548;709;599;53.989748381999995;23.0;8.6
549;595;599;53.989748381999995;23.0;8.6
550;599;607;53.989748381999995;23.0;8.6
551;607;609;63.34048646466667;41.0;10.2
552;609;614;63.34048646466667;41.0;10.2
553;717;709;63.34048646466667;41.0;10.2
554;683;722;57.9606234825;45.0;3.0
555;723;687;57.9606234825;45.0;3.0
556;727;614;71.6868529645;7.5;6.9
557;609;614;71.6868529645;7.5;6.9
558;614;616;55.74950477633333;7.5;6.9
559;616;701;55.74950477633333;7.5;6.9
560;668;617;55.74950477633333;7.5;6.9
561;616;617;58.1945632983;10.0;8.3
562;617;727;59.02388751833333;8.0;8.1
563;733;618;59.02388751833333;8.0;8.1
564;617;618;59.02388751833333;8.0;8.1
565;618;677;64.729863083;7.5;6.9
566;735;692;64.729863083;7.5;6.9
567;735;740;61.64106325;10.0;7.3
568;717;744;61.64106325;10.0;7.3
569;745;723;61.64106325;10.0;7.3
570;735;622;49.8711303955;7.5;6.9
571;618;622;89.357114815;8.0;7.9
572;622;624;60.8359359875;7.5;6.9
573;624;745;60.8359359875;7.5;6.9
574;751;733;36.3437318391;8.0;8.1
575;682;625;79.0910747727;7.5;6.9
576;624;625;39.7786828555;10.0;8.3
577;625;751;44.1408301268;10.0;7.3
578;757;733;50.446164398;7.5;6.9
579;759;745;50.446164398;7.5;6.9
580;759;627;69.3184690765;7.5;6.9
581;625;627;69.3184690765;7.5;6.9
582;627;632;67.7057087143;7.5;6.9
583;632;633;55.420568929;7.5;6.9
584;633;639;55.420568929;7.5;6.9
585;639;757;50.004954725;8.0;7.9
586;775;640;94.8563739277;7.5;6.9
587;639;640;26.1361892719;10.0;8.3
588;640;679;56.993078657333335;8.0;8.1
589;775;641;56.993078657333335;8.0;8.1
590;640;641;56.993078657333335;8.0;8.1
591;641;727;15.2954877969;8.0;7.9
592;744;774;96.7393015409;7.5;6.9
593;775;776;71.5402825766;7.5;6.9
594;700;780;97.4759469503;7.5;6.9
595;781;759;56.2217382824;7.5;6.9
596;757;642;43.6426764931;7.5;6.9
597;641;642;57.00477958933333;7.5;6.9
598;642;646;57.00477958933333;7.5;6.9
599;646;650;57.00477958933333;7.5;6.9
600;650;653;51.188880255;10.0;7.3
601;653;781;51.188880255;10.0;7.3
602;787;654;17.1882710015;8.0;7.9
603;653;654;56.4700457715;10.0;8.3
604;654;656;56.4700457715;10.0;8.3
605;656;788;86.0529172191;7.5;6.9
606;788;657;25.7811829843;10.0;8.3
607;656;657;53.7691980765;41.0;8.6
608;657;790;53.7691980765;41.0;8.6
609;791;787;30.5759462858;10.0;8.3
610;751;659;59.512393358666664;7.5;6.9
611;657;659;59.512393358666664;7.5;6.9
612;659;794;59.512393358666664;7.5;6.9
613;794;791;66.59622246466667;7.5;6.9
614;799;781;66.59622246466667;7.5;6.9
615;803;781;66.59622246466667;7.5;6.9
616;775;666;56.4778258145;7.5;6.9
617;659;666;56.4778258145;7.5;6.9
618;666;668;57.6116480725;7.5;6.9
619;668;808;57.6116480725;7.5;6.9
620;808;669;31.5613822329;7.5;6.9
621;668;669;50.192656548;7.5;6.9
622;669;671;50.192656548;7.5;6.9
623;671;810;65.299096948;7.5;6.9
624;811;803;65.299096948;7.5;6.9
625;811;672;81.7421583024;10.0;8.3
626;671;672;53.0036615178;7.5;6.9
627;672;673;60.5026348265;10.0;7.3
628;673;677;60.5026348265;10.0;7.3
629;677;679;90.7100686456;7.5;6.9
630;679;682;28.3632608492;7.5;6.9
631;682;794;59.5914884785;7.5;6.9
632;794;818;59.5914884785;7.5;6.9
633;819;820;74.6345122345;7.5;6.9
634;821;683;74.6345122345;7.5;6.9
635;682;683;64.3575725735;7.5;6.9
636;683;822;64.3575725735;7.5;6.9
637;818;687;56.7839674585;10.0;8.3
638;683;687;56.7839674585;10.0;8.3
639;687;692;50.2207277605;7.5;6.9
640;692;824;50.2207277605;7.5;6.9
641;825;808;50.2207277605;7.5;6.9
642;829;803;50.2207277605;7.5;6.9
643;833;811;54.66249186866667;8.0;8.1
644;824;697;54.66249186866667;8.0;8.1
645;692;697;54.66249186866667;8.0;8.1
646;697;699;42.3660401242;7.5;6.9
647;699;833;61.5501493343;10.0;8.3
648;839;822;90.9483127439;7.5;6.9
649;839;700;62.29406726133333;7.5;6.9
650;699;700;62.29406726133333;7.5;6.9
651;700;844;62.29406726133333;7.5;6.9
652;845;701;52.204444724;7.5;6.9
653;700;701;52.204444724;7.5;6.9
654;701;709;64.95854833599999;7.5;6.9
655;709;717;64.95854833599999;7.5;6.9
656;717;791;64.95854833599999;7.5;6.9
657;845;722;58.0883014984;7.5;6.9
658;717;722;49.2374763577;10.0;7.3
659;722;788;66.2688501685;7.5;6.9
660;849;723;66.2688501685;7.5;6.9
661;722;723;56.438921534;7.5;6.9
662;723;850;56.438921534;7.5;6.9
663;849;852;56.438921534;7.5;6.9
664;855;727;56.438921534;7.5;6.9
665;723;727;56.438921534;7.5;6.9
666;727;733;56.438921534;7.5;6.9
667;733;845;68.9355786085;7.5;6.9
668;822;735;24.1861529489;10.0;7.3
